年,月,日,標題,內容,報社
2016,3,2,艾莉西亞過關斬將 LOUIS VUITTON,艾莉西亞穿LV訂製黑色絲質亮片洋裝出席奧斯卡Vanity Fair晚宴。艾莉西亞穿LV訂製禮服與訂製高跟鞋，搭配Monogram-Dentelle耳環奪下第88屆奧斯卡最佳女配角。艾莉西亞維坎德穿LV訂製亮片洋裝與高級珠寶出席第22屆美國演員工會獎，也獲得最佳女配角。艾莉西亞穿LV訂製黑色絲質亮片洋裝出席奧斯卡Vanity Fair晚宴。奧斯卡等紅毯盛會的女星穿戴，向來是各大品牌角力場，是否能壓對寶，相中得獎黑馬就要看眼光是否精準，其中路易威登（LOUIS VUITTON，簡稱LV）絕對是慧眼獨具，從年初的金球獎、英國奧斯卡到甫落幕的奧斯卡，LV一路相隨瑞典女星艾莉西亞薇坎德（Alicia Vikander），各式訂製禮服及珠寶成為守護她一舉拿下最佳女配角。事實上，早在2015年艾莉西亞薇坎德於「紳士密令」初嶄露頭角之際，就啟用她與珍妮佛康娜莉攜手拍攝秋冬形象廣告，流露清秀又有個性的獨特氣息。艾莉西亞也不負期望，多部作品快速竄紅，其中以「丹麥女孩」過關斬將，出席各大盛會都成為耀眼焦點。如年初她以「丹麥女孩」入圍戲劇類最佳女主角，同時以「人造意識」入圍女配角最佳女主角，出席第73屆金球獎典禮時穿上LV的白色亮片拼貼雪紡露背訂製禮服，並搭配LV高級珠寶，流露高雅氣質。亮片這種不好駕馭的材質，在艾莉西亞身上卻格外迷人，除了金球獎，之後她也多次選擇了亮片材質，如出席第22屆美國演員工會獎（Screen Actors Guild Awards，SAG），選擇了LV多色亮片拼接的合身禮服、奧斯卡會後的Vanity Fair晚宴，也選穿的LV的絲質黑色亮片訂製服，兩件都將她的好身材展露無疑。而最亮眼的，莫過助她一舉拿下奧斯卡最佳女配角的LV黃色塔夫塔綢刺繡洋裝，前短後長的設計搭配銀灰色高跟鞋，一現身紅毯就獲好評，網友還稱讚她宛如「美女與野獸」裡的貝兒。艾莉西亞演繹LV擅長的皮革材質也很出色，她出席有英國奧斯卡之稱的英國電影和電視藝術學院大獎（BAFTA Awards）時，穿了銀黑色刺繡皮革禮服，展現帶有野性的美。,聯合報
2016,3,2,男星品味 藏身細節,"萬寶龍Heritage Spirit傳承典藏系列萬年曆煙灰色藍寶石水晶腕表，68萬2,000元。湯姆哈迪穿著Gucci剪裁三件式晚宴西裝，搭配白色晚宴襯衫及黑色緞面領結。麥克法斯賓達配戴蕭邦L.U.C XPS系列18K白金表、蕭邦18K白金材質瑪瑙袖扣。萬寶龍Heritage Spirit傳承典藏系列萬年曆煙灰色藍寶石水晶腕表，68萬2,000元。奧斯卡紅毯向來是女星爭豔舞台，與男星造型相關的討論相對黯淡。殊不知，男星行頭更是藏在細節中，除了西裝的剪裁和材質，其選用的腕表、袖扣也展現個人品味。今年因「史帝夫賈伯斯」入圍奧斯卡最佳男主角的麥可法斯賓達，當天他以Tom Ford西裝搭配蕭邦L.U.C XPS系列腕表，18K白金材質表殼搭配銀色面盤，展現俐落的紳士風格。因「驚爆焦點」入圍最佳男配角的馬克魯法洛，過去數個月亦是紅毯熟面孔。他的最佳紅毯配件除了美麗大方的老婆Sunrise Coigney之外，還包括各式萬寶龍手表。奧斯卡當天他配戴了Heritage Spirit傳承典藏系列萬年曆煙灰色藍寶石水晶腕表，藍色月相盤與同色系西裝上衣巧妙呼應。湯姆哈迪今年同樣以「神鬼獵人」入圍最佳男配角，他當天穿了Gucci Made to Order Marseille剪裁三件式晚宴西裝，搭配白色晚宴襯衫及黑色緞面領結，並以太陽眼鏡和寶格麗腕表收畫龍點睛之效，有型有款；老婆夏洛特蕾莉則配戴Serpenti系列的戒指、晚宴包。",聯合報
2016,3,1,紅毯公主風 凱特布蘭琪 第一美,奧斯卡紅毯，向來是精品攻城掠地的主要戰場，今年紅毯童話公主風當道，不論是凱特布蘭琪的灰姑娘、娜歐蜜華茲和莎雪羅南的美人魚，或是艾莉西亞薇坎德的貝兒公主，都讓人眼睛一亮，珠寶則以鑽飾為主流，以鑽石長鍊最受歡迎。應了紅毯名言「穿亞曼尼，是絕不會出錯的選擇」，歡慶品牌40周年的亞曼尼，可說是今年紅毯大贏家，凱特布蘭琪身穿亞曼尼裝飾立體花朵的粉藍色禮服，上面裝飾華麗水晶和羽毛，活脫像是從童話世界走出來的公主，輕鬆拿下今年紅毯的第一美。娜歐蜜華茲則身穿一襲漸層霓虹效果亞曼尼藍綠色禮服走紅毯，猶如一襲美人魚裝，禮服上的亮片細節十分細膩，霓虹般的光譜漸層呈現紫、藍、綠等光芒，並搭配胸前閃亮的寶格麗全鑽項鍊，更添風華絕代。以「愛在他鄉」入圍的莎雪羅南，選穿Calvin Klein藍綠色亮片禮服裝扮童話公主美人魚。以「丹麥女孩」拿下女配角獎的艾莉西亞薇坎德則以一襲LV鵝黃色禮服，則讓人聯想到「美女與野獸」中的貝兒。今年深低V領依舊當道，如莎莉塞隆的Dior紅色禮服、珍妮佛勞倫斯的Dior黑色蕾絲禮服、奧莉亞懷爾德的Valentino雪白百褶曳地禮服等，以傲然美胸成為紅毯焦點，優雅而不落俗套。其中茱莉安摩爾的香奈兒低V領，以黑色絲絨裝飾華麗銀色線條，完美勾勒身材，雖是深低V領，但以交織的線條呈現，性感而不裸露。Givenchy向來與好萊塢淵源頗深，這回提名女配角的魯妮瑪拉身穿Givenchy白色蕾絲禮服，玫瑰花朵刺繡的精緻手工，以及胸襟的扣飾、鏤空細節令人屏息，這襲禮服重現Givenchy品牌經典，別具象徵意義。另一意外獲佳評的「黑馬」則是女神卡卡，她選穿Brandon Maxwell設計的白色禮服，巧妙結合褲裝和長裙的設計，令人驚豔，成為紅毯上焦點。今年的紅毯珠寶奢華低調，女星偏愛以閃亮鑽飾搭配華服，且以長鍊和耳環居多，彩色珠寶則較少見，避免搶走華服的鋒頭。例如莎莉塞隆Harry Winston鑽石長鍊和耳環，與深V禮服完美搭配；珍妮佛羅倫斯的蕭邦鑽石長鍊，簡約不減奢華；凱特布蘭琪則以Tiffany鑽石耳環搭淺藍色羽飾禮服；娜歐蜜華茲寶格麗全鑽項鍊，氣勢不凡，可能是今年紅毯最貴一件珠寶。,聯合報
2015,3,1,糗!露琵塔奧斯卡戰袍 小偷踢爆珍珠假貨,露琵塔尼詠歐參加奧斯卡的珍珠禮服失竊，2天後小偷將它歸還，因為上頭是不值錢的假珍珠。的禮服根本是不值錢的假貨。鑑價發現假珍珠不值錢 這件Calvin Klein Collection的珍珠禮服，據稱以6千顆日本Akoya 珍珠縫製，在奧斯卡亮相後引起歹徒覬覦，從露琵塔入住的飯店房內偷走，之後小偷打電話給八卦網站TMZ，告知他們失竊的禮服放在飯店2樓的廁所內，TMZ將線索告訴警方，果然在對方講的地點找到衣服，據TMZ報導，小偷說他們取下2顆珍珠拿去鑑價，才發現那是假珍珠，於是將它「退回」。露琵塔公關不願發表評論 小偷將這件大出風頭的珍珠禮服裝在垃圾袋並放回飯店廁所，同時告訴TMZ這麼做是為了讓世人瞭解「好萊塢是造假的狗屎」。禮服找到後，露琵塔的公關不願發表評論。31歲的露琵塔出生於墨西哥但在肯亞長大，去年以《自由之心》贏得奧斯卡最佳女配角，也成為時尚界新寵，今年奧斯卡她以Calvin Klein Collection的珍珠禮服搭配蕭邦鑽飾豔驚四座。,自由時報
2015,2,26,【流行消費】Fendi加持 歡迎來到布達佩斯大飯店奪獎,Fendi工坊為蒂達．史雲頓劇中角色設計了手工上色的奢華絲絨斗篷。,自由時報
2015,2,26,【流行消費】Prada型男軍團 奧斯卡紅毯較靚,伊森．霍克全身Prada走奧斯卡紅毯，包括深咖啡色絲瓜領西裝、白色禮服式襯衫、黑色絲質領結與黑色漆皮繫帶皮鞋。,自由時報
2015,2,25,【流行消費】Ferragam包辦奧斯卡最佳女配角,派翠西亞艾奎特以Salvatore Ferragamo黑色絨面晚宴包登奧斯卡紅毯。,自由時報
2015,2,24,安妮斯頓放閃 沒金人抱愛人,珍妮佛安妮斯頓雖笑稱自稱是奧斯卡影后入圍最大遺珠，仍捧場出席頒獎典禮，她在奧斯卡後的《浮華世界》派對紅毯上緊緊抱住未婚夫賈斯汀瑟魯放閃，也算是發洩心裡的遺珠之憾。奧斯卡頒獎典禮後緊接著就是《浮華世界》的會後派對，星光閃耀程度不下於奧斯卡本身，更是眾女星紅毯爭艷的另一個重要舞台，在奧斯卡典禮中演出的女神卡卡和瑞塔歐拉都以不同禮服亮相，女神卡卡換下銀白禮服，改以黑色拖地長禮服登場，展現女神氣勢；瑞塔歐拉更大膽穿上側邊全裸的黑色薄紗禮服，不愧是有「英國蕾哈娜」稱號的性感歌姬；向來「衣不驚人誓不休」的珍妮佛蘿培茲則以一襲幾乎透明的透視禮服現身。 艾瑪史東 開心不起來新科影帝艾迪瑞德曼得獎之後情緒高昂，在派對紅毯上給了嬌妻漢娜一記甜密頰吻，相比之下，未能如願拿下最佳女配角的艾瑪史東顯得形單影隻，少了在台灣努力拍《沉默》的男友安德魯加菲爾德陪伴，讓她連笑容都有點勉強。,自由時報
2015,2,24,腰瘦蘿絲蒙 紅人走紅毯,2015的奧斯卡星光大道沒有太多驚喜，同質性卻很高，放眼都是紅、白兩色，金屬或是亮面光澤的禮服也很多人穿，逗趣畫面是亮點。琪拉奈特莉 花草藏孕肚在一堆紅衣女郎中，《控制》的蘿絲蒙派克穿得最好看，立體蕾絲刺繡和胸前的花瓣線條，加上強調腰身的設計，顯露她的好身材。琪拉奈特莉讓自己的衣服「很忙」，利用花卉和法文字藏孕肚。 席安娜米勒深藍和黑色的蕾絲鏤空禮服讓她帶著冷豔的神秘感，「黑寡婦」思嘉喬安森原本也是要走冶豔路線，不料約翰屈伏塔亂入，對她又摟又親，換來思嘉斜眼狠瞪。安妮斯頓自封最大遺珠珍妮佛安妮斯頓在金球獎忍不住掐凱特哈德森屁股，昨天又對艾瑪史東蹭奶摸臀，畢竟她自稱奧斯卡最大遺珠，撈點油水一點也不為過。值得一提的是，今年女星的衣服都很費工，女神卡卡的Azzedine Alaia禮服由25名師父耗時1600個小時縫製（然後花30秒套上洗碗用的手套）；黑人女星露琵塔尼詠歐身上的Calvin Klein Collection有6000顆珍珠。,自由時報
2015,2,24,翹臀珍胸口險失守 自拍安魂,「翹臀珍」珍妮佛蘿培茲因為不用等放榜，是當天最放鬆的藝人之一，連胸口也很放得開，Elie Saab的深V禮服Hold住呼之欲出的雙峰。一向強調排場的翹臀珍在頒完獎走回後台時，因踩到裙擺差點仆街，幸好克里斯潘恩扶住，才安全走下台。確定沒她的事後，翹臀珍copy去年艾倫狄珍倫的梗，分別與梅莉史翠普，以及珍妮佛安妮斯頓和男友賈斯汀瑟魯玩自拍，上傳到她的Instagram。,自由時報
2015,3,1,露琵塔474萬珍珠裝漏氣 小偷嗆「不值錢」退貨,下榻飯店失竊露琵塔去年以《自由之心》獲頒奧斯卡最佳女配角，今年擔任最佳男配角頒獎人，當天喜孜孜穿Calvin Klein設計師Francisco Costa量身打造的珍珠禮服豔驚紅毯，沒想到禮服在她下榻的飯店被偷，警方隨即展開調查。事件峰迴路轉，竊賊昨主動歸還禮服，致電告知美國TMZ網站，「禮服放在飯店健身房的洗手間」，並表示：「我發現露琵塔的房門沒關好，趁機偷走禮服。我們拿了兩顆珍珠到市中心兜售，結果根本不是『真』珠。」警方繼續追查竊賊行蹤，珍珠真偽未明。,蘋果日報
2015,2,25,影后茱莉安摩爾加持 Chopard壓對寶 奧斯卡最風光,珠寶品牌贊助大明星是又愛又怕，若成功「壓對寶」，得獎者登台能賺得露出，但若穿搭不出色，難逃紅毯惡評。深獲好萊塢巨星喜愛的鑽石之王「Harry Winston」，本屆奧斯卡贊助妮可基嫚（Nicole Kidman）容易搭配的大器鑽飾，可惜她一身被戲稱為「壽麵」的LV禮服，掩蓋總值逾2億元的珠寶光芒。娜歐咪戴Anna Hu耳環各式造型耳環是重要的搭配單品，角逐影后的法國女星瑪莉詠柯莉亞巧搭Chopard圈式鑽石耳環，與身上Dior禮服的圓圈設計相呼應，與台灣旅美珠寶設計師Anna Hu贊助娜歐咪華茲（Naomi Watts）的Art Deco藍寶石耳環，都屬於小臉女星才能駕馭的設計。有別於眾女星打優雅安全牌，被譽為紅毯辣媽的史嘉蕾約翰森（Scarlett Johansson）展個性美，將頭髮往中央梳高、頭兩側剃平突顯PIAGET(伯爵)不對稱玫瑰耳環，但頸上珠飾太過繁複，與耳環連成一氣；入圍最佳女配角的蘿拉鄧(Laura Dern)則化身女戰士，靠BVLGARI（寶格麗）首次曝光的Serpenti蛇頭鑽石耳環、Monete頂級珠寶古幣項鍊展氣勢。,蘋果日報
2015,2,24,蘿珊蒙派克 火豔花王 產後2個月 紅毯現魔鬼曲線,今年奧斯卡紅地毯以紅、白色為主流，《蘋果》綜合知名華裔美籍時尚評論家Tina Craig、美國《時人》、《InStyle》時尚雜誌，及娛樂網站「eonline」評比，選出紅毯7美。36歲的蘿珊蒙產後神速恢復身材，Tina形容她「宛如盛開的玫瑰花」，無肩開衩禮服在她身上再完美不過。露琵塔6千顆珍珠亞軍露琵塔去年以《自由之心》抱回最佳女配角，鑲滿6000顆珍珠的Calvin Klein禮服襯托黝亮膚色。奧斯卡影后瑪莉詠柯蒂亞與「蜘蛛女」艾瑪史東並列第4，Tina和《InStyle》一致稱許瑪莉詠禮服背後的黑色束口有畫龍點睛之效，髮型具20年代古典美，整體造型很有個性。Tina點名妮可衣Q最差「翹臀珍」珍妮佛羅培茲的馬尾髮型正式不老氣，但Tina認為，莉絲、珍妮佛安妮斯頓等人沒拿晚宴包，空手走紅毯略嫌單調。她點名影后妮可基嫚衣Q最差，女神卡卡被網友揶揄像洗碗工，但誇張裝扮凸顯表演歌手身分，穿出個人特色。Tina Craig 星光時尚達人★中文名：陳尚婷，台灣出生，8歲移民美國，曾任MTV亞洲台VJ★家庭：老公為美國富商，育有1子★學歷：美國南加州大學（USC）國際金融系★經歷：．2005與好友Kelly Cook創立時尚部落格「Sag Snob」網站，好萊塢業界周刊《好萊塢報導》紅地毯時尚評論家，任Snob Global Media CEO，旗下經營www.snobessentials.com時尚網站．2011 與DKNY合作推出聯名包款．2011 秋冬紐約時裝周親善大使．2012 與美國牛仔品牌DL 1961合作推出DL X BAGSNOB系列牛仔褲．2014 自創包包品牌「Snob Essentials」，獲美國時尚雜誌《Vogue》封為「柏金級包包百科專家」（Birkin-sized Encyclopedia Bag Expert the Ultimate Bag Snob）、《Glamour》雜誌封「包包女王」（The Queen of Handbags）,蘋果日報
2015,2,24,台裔Anna Hu火鳳凰耳環 葛妮絲情牽3年,娜歐咪鑽鍊璀璨葛妮絲2012年首次佩戴Anna作品出席奧斯卡，昨戴了玫瑰緞帶戒指和火鳳凰紅碧璽耳環，華裔時尚評論家Tina Craig大讚漂亮，但左邊的耳環被禮服的大花遮住，非常可惜。娜歐咪配戴的Art Deco藍寶耳環和鑽石手鍊也是新作，耳環上的緬甸皇室藍寶近50克拉，手鍊中間有5顆Baguette Cut白鑽，合計逾10克拉。,蘋果日報
